,date,AQI指数,PM2.5,PM10,O3,no2,so2,co,T,Po,U,Ff,VV,RRR,year,month,day
759,2017-06-21,63,62.0,48.0,30.0,13.0,6.333333333333333,7.0,20.0,603.8,91,0.0,22.0,2.0,2017,6,21
760,2017-06-22,39,71.0,44.0,32.0,9.0,7.0,7.0,22.3,604.2,77,2.0,30.0,0.3,2017,6,22
761,2017-06-23,47,72.0,40.0,28.0,9.0,7.0,7.0,23.6,603.9,58,3.0,30.0,0.4,2017,6,23
762,2017-06-24,40,61.0,49.0,18.0,15.0,6.0,8.0,23.9,603.7,63,1.0,30.0,0.0,2017,6,24
763,2017-06-25,39,67.0,44.0,32.0,15.0,6.0,8.0,19.2,606.1,84,2.0,12.0,1.0,2017,6,25
764,2017-06-26,43,84.0,47.0,24.0,19.0,5.0,8.0,18.6,606.9,90,1.0,12.0,1.0,2017,6,26
765,2017-06-27,46,71.0,42.0,25.0,15.0,6.0,8.0,17.8,607.1,93,2.0,11.0,1.0,2017,6,27
766,2017-06-28,40,72.0,25.0,17.0,9.0,6.0,7.0,21.4,606.0,80,3.0,30.0,0.0,2017,6,28
767,2017-06-29,35,48.0,26.0,14.0,9.0,6.0,8.0,20.3,605.1,78,2.0,30.0,1.0,2017,6,29
768,2017-06-30,28,52.0,28.0,18.0,11.0,7.0,8.0,18.9,604.8,91,2.0,24.0,4.0,2017,6,30
769,2017-07-01,30,67.0,25.0,16.0,13.0,6.0,8.0,19.9,604.6,88,1.0,10.0,2.0,2017,7,1
770,2017-07-02,32,69.0,24.0,28.0,15.0,5.0,8.0,19.4,604.5,82,3.0,26.0,3.0,2017,7,2
771,2017-07-03,34,69.0,41.0,38.0,16.0,6.0,8.0,17.5,606.1,91,3.0,15.0,0.9,2017,7,3
772,2017-07-04,37,78.0,36.0,33.0,11.0,7.0,7.0,21.2,605.8,76,3.0,24.0,0.0,2017,7,4
773,2017-07-05,45,76.0,33.0,25.0,9.0,6.0,8.0,21.6,605.4,82,3.0,22.0,0.0,2017,7,5
774,2017-07-06,36,62.0,35.0,11.0,16.0,7.0,8.0,22.2,604.7,77,1.0,30.0,0.9,2017,7,6
775,2017-07-07,31,62.0,48.0,37.0,17.0,8.0,9.0,18.7,606.4,92,1.0,6.0,5.0,2017,7,7
776,2017-07-08,35,83.0,35.0,36.0,17.0,10.0,7.0,22.3,605.6,75,3.0,30.0,0.0,2017,7,8
777,2017-07-09,42,87.0,61.0,58.0,26.0,8.333333333333334,10.0,16.6,608.2,83,2.0,30.0,3.0,2017,7,9
778,2017-07-10,41,103.0,77.0,52.0,20.0,9.0,9.0,21.7,606.5,68,1.0,25.0,0.0,2017,7,10
779,2017-07-11,62,110.0,47.0,28.0,21.0,7.0,8.0,18.9,607.4,80,1.0,19.0,0.0,2017,7,11
780,2017-07-12,67,91.0,34.0,22.0,14.0,6.0,8.0,17.6,607.9,95,0.0,9.0,5.0,2017,7,12
781,2017-07-13,44,63.0,36.0,21.0,15.0,5.0,8.0,19.1,607.0,91,3.0,13.0,9.0,2017,7,13
782,2017-07-14,34,59.0,38.0,22.0,16.0,8.0,8.0,19.4,606.2,83,2.0,30.0,1.0,2017,7,14
783,2017-07-15,37,75.0,40.0,23.0,15.0,7.0,8.0,17.9,606.9,92,0.0,15.0,5.0,2017,7,15
784,2017-07-16,38,75.0,31.0,24.0,13.0,7.0,6.0,20.0,607.0,88,0.0,14.0,0.4,2017,7,16
785,2017-07-17,40,69.0,33.0,27.0,13.0,6.0,6.0,21.1,607.6,74,3.0,30.0,0.0,2017,7,17
786,2017-07-18,28,57.0,42.0,32.0,13.0,8.0,8.0,21.7,607.3,74,2.0,22.0,0.0,2017,7,18
787,2017-07-19,36,64.0,33.0,57.0,10.0,5.0,7.0,20.1,605.4,91,3.0,8.0,6.0,2017,7,19
788,2017-07-20,37,45.0,38.0,23.0,12.0,6.0,7.0,21.7,605.6,72,3.0,30.0,0.0,2017,7,20
789,2017-07-21,79,61.0,19.0,15.0,14.0,6.0,7.0,19.4,607.6,86,1.0,22.0,0.0,2017,7,21
790,2017-07-22,28,63.0,33.0,27.0,14.0,7.0,7.0,16.7,609.4,93,1.0,20.0,18.0,2017,7,22
791,2017-07-23,33,78.0,56.0,48.0,19.0,10.0,9.0,18.1,607.5,81,0.0,28.0,0.2,2017,7,23
792,2017-07-24,35,81.0,54.0,36.0,17.0,7.0,8.0,20.7,605.9,84,0.0,9.0,0.0,2017,7,24
793,2017-07-25,54,104.0,48.0,42.0,14.0,7.0,7.0,19.6,606.5,83,2.0,23.0,7.0,2017,7,25
794,2017-07-26,53,79.0,58.0,72.0,18.0,10.0,9.0,21.9,605.6,73,2.0,18.0,0.0,2017,7,26
795,2017-07-27,48,105.0,55.0,60.0,20.0,7.0,7.0,20.0,606.7,85,5.0,11.0,4.0,2017,7,27
796,2017-07-28,60,95.0,53.0,72.0,16.0,7.0,7.0,20.3,607.0,82,2.0,16.0,0.3,2017,7,28
797,2017-07-29,64,87.0,76.0,74.0,25.0,7.0,8.0,23.2,605.4,64,1.0,27.0,0.0,2017,7,29
798,2017-07-30,84,122.0,64.0,42.0,19.0,6.0,8.0,21.4,604.5,75,2.0,12.0,1.0,2017,7,30
799,2017-07-31,80,108.0,42.0,42.0,14.0,5.0,8.0,21.6,604.0,83,2.0,15.0,2.0,2017,7,31
800,2017-08-01,57,79.0,66.0,53.0,20.0,8.0,8.0,21.8,604.0,76,2.0,29.0,0.0,2017,8,1
801,2017-08-02,46,114.0,64.0,69.0,23.0,9.0,10.0,20.8,603.9,81,2.0,10.0,5.0,2017,8,2
802,2017-08-03,63,117.0,53.0,47.0,18.0,6.0,6.0,20.2,603.8,85,2.0,10.0,0.4,2017,8,3
803,2017-08-04,74,93.0,50.0,31.0,16.0,5.0,6.0,21.1,604.7,79,2.0,18.0,11.0,2017,8,4
804,2017-08-05,49,81.0,44.0,37.0,11.0,5.0,5.0,20.6,605.6,86,1.0,29.0,6.0,2017,8,5
805,2017-08-06,41,66.0,33.0,35.0,9.0,7.0,6.0,22.3,605.8,70,2.0,30.0,0.0,2017,8,6
806,2017-08-07,42,53.0,28.0,16.0,10.0,7.0,5.0,22.2,605.3,75,2.0,30.0,0.0,2017,8,7
807,2017-08-08,37,54.0,28.0,41.0,16.0,5.0,5.0,20.1,606.4,86,1.0,30.0,0.0,2017,8,8
808,2017-08-09,30,63.0,38.0,30.0,19.0,7.0,8.0,17.6,607.1,90,4.0,7.0,0.0,2017,8,9
809,2017-08-10,45,76.0,29.0,20.0,10.0,7.0,7.0,20.5,605.3,88,0.0,21.0,4.0,2017,8,10
810,2017-08-11,45,73.0,34.0,22.0,10.0,8.0,7.0,21.3,605.1,76,2.0,30.0,0.0,2017,8,11
811,2017-08-12,35,66.0,32.0,24.0,9.0,8.0,7.0,22.5,605.6,66,2.0,30.0,0.0,2017,8,12
812,2017-08-13,34,57.0,41.0,17.0,14.0,7.0,8.0,21.3,606.3,78,2.0,30.0,0.0,2017,8,13
813,2017-08-14,41,71.0,45.0,27.0,22.0,6.0,8.0,19.6,606.7,90,1.0,25.0,3.0,2017,8,14
814,2017-08-15,43,96.0,44.0,45.0,16.0,5.0,7.0,18.3,605.9,84,2.0,10.0,0.9,2017,8,15
815,2017-08-16,52,87.0,38.0,28.0,12.0,7.0,5.0,22.1,605.1,68,1.0,30.0,0.0,2017,8,16
816,2017-08-17,59,77.0,23.0,24.0,9.0,4.0,6.0,21.0,606.3,73,5.0,30.0,0.0,2017,8,17
817,2017-08-18,34,58.0,32.0,30.0,11.0,7.0,6.0,20.2,608.3,79,3.0,30.0,0.0,2017,8,18
818,2017-08-19,27,62.0,33.0,25.0,10.0,7.0,7.0,21.5,607.7,72,1.0,30.0,0.0,2017,8,19
819,2017-08-20,36,54.0,43.0,32.0,11.0,8.0,7.0,22.2,606.3,72,2.0,30.0,0.0,2017,8,20
820,2017-08-21,39,66.0,49.0,36.0,12.0,10.0,8.0,22.5,605.2,71,2.0,25.0,0.0,2017,8,21
821,2017-08-22,44,74.0,64.0,30.0,20.0,9.0,9.0,23.9,605.2,67,2.0,30.0,0.0,2017,8,22
822,2017-08-23,55,109.0,41.0,23.0,17.0,5.0,7.0,19.5,606.8,90,1.0,9.0,10.0,2017,8,23
823,2017-08-24,65,84.0,17.0,21.0,10.0,4.0,5.0,19.9,604.5,82,4.0,27.0,3.0,2017,8,24
824,2017-08-25,49,55.0,33.0,24.0,12.0,6.0,6.0,19.0,607.2,85,3.0,9.0,0.2,2017,8,25
825,2017-08-26,25,64.0,40.0,41.0,13.0,6.0,6.0,20.3,607.5,76,1.0,30.0,0.0,2017,8,26
826,2017-08-27,30,76.0,45.0,33.0,17.0,6.0,9.0,20.5,606.1,83,1.0,8.0,0.0,2017,8,27
827,2017-08-28,48,86.0,34.0,24.0,14.0,6.0,6.0,18.6,607.0,86,2.0,18.0,10.0,2017,8,28
828,2017-08-29,48,69.0,27.0,23.0,12.0,6.0,6.0,18.7,607.9,93,0.0,12.0,0.2,2017,8,29
829,2017-08-30,35,68.0,29.0,27.0,11.0,7.0,6.0,19.3,608.4,80,3.0,17.0,0.1,2017,8,30
830,2017-08-31,28,57.0,39.0,24.0,12.0,8.0,8.0,20.2,607.4,81,3.0,30.0,0.0,2017,8,31
831,2017-09-01,34,60.0,35.0,23.0,10.0,8.0,8.0,20.4,605.5,86,1.0,30.0,0.0,2017,9,1
832,2017-09-02,38,62.0,39.0,29.0,11.0,9.0,8.0,20.8,605.2,78,2.0,26.0,0.0,2017,9,2
833,2017-09-03,38,69.0,42.0,26.0,10.0,8.0,7.0,21.8,606.1,80,1.0,30.0,0.0,2017,9,3
834,2017-09-04,44,63.0,42.0,30.0,12.0,9.0,8.0,21.3,605.8,85,3.0,24.0,0.0,2017,9,4
835,2017-09-05,43,72.0,25.0,16.0,11.0,4.0,5.0,21.9,606.2,81,1.0,21.0,0.0,2017,9,5
836,2017-09-10,34,72.0,52.0,62.0,21.0,9.0,7.0,19.2,607.8,87,1.0,7.0,0.0,2017,9,10
837,2017-09-11,39,67.0,76.0,69.0,14.666666666666666,9.0,9.0,19.9,606.7,88,1.0,30.0,19.0,2017,9,11
838,2017-09-12,33,130.0,44.0,38.0,16.0,6.0,7.0,20.2,606.0,82,1.0,30.0,0.1,2017,9,12
839,2017-09-13,29,82.0,48.0,36.0,16.0,8.0,6.0,17.8,609.8,70,2.0,30.0,1.0,2017,9,13
840,2017-09-14,39,101.0,52.0,37.0,18.0,6.0,6.0,18.7,609.7,69,1.0,28.0,0.0,2017,9,14
841,2017-09-15,69,106.0,56.0,24.0,18.0,7.0,6.0,19.5,609.7,80,1.0,20.0,0.0,2017,9,15
842,2017-09-16,70,87.0,43.0,34.0,18.0,8.0,6.0,21.1,608.9,74,1.0,30.0,0.0,2017,9,16
843,2017-09-17,46,73.0,35.0,27.0,17.0,7.0,6.0,20.3,608.9,71,3.0,13.0,0.0,2017,9,17
844,2017-09-18,53,66.0,33.0,24.0,14.0,9.0,5.0,20.2,609.0,61,2.0,27.0,0.0,2017,9,18
845,2017-09-19,50,55.0,47.0,31.0,16.0,10.0,7.0,19.0,610.3,81,2.0,17.0,0.1,2017,9,19
846,2017-09-20,42,82.0,35.0,15.0,16.0,6.0,7.0,20.2,609.7,75,2.0,25.0,0.0,2017,9,20
847,2017-09-21,40,73.0,39.0,22.0,14.0,5.0,7.0,21.0,608.0,71,2.0,16.0,0.0,2017,9,21
848,2017-09-22,40,75.0,32.0,31.0,13.0,7.0,8.0,21.3,607.6,73,2.0,30.0,0.0,2017,9,22
849,2017-09-23,39,64.0,42.0,28.0,16.0,10.0,11.0,18.2,608.9,91,3.0,13.0,12.0,2017,9,23
850,2017-09-24,50,74.0,48.0,39.0,18.0,9.0,9.0,17.7,607.7,93,1.0,24.0,2.0,2017,9,24
851,2017-09-25,34,85.0,45.0,31.0,13.0,6.0,7.0,17.3,608.3,94,1.0,6.0,15.0,2017,9,25
852,2017-09-26,37,87.0,26.0,22.0,11.0,5.0,7.0,20.5,608.5,73,2.0,27.0,0.0,2017,9,26
853,2017-09-27,35,55.0,51.0,25.0,16.0,9.0,9.0,20.6,606.5,75,2.0,30.0,0.0,2017,9,27
854,2017-09-28,44,91.0,39.0,23.0,15.0,6.0,8.0,19.7,606.5,85,1.0,14.0,0.0,2017,9,28
855,2017-09-29,52,76.0,43.0,30.0,15.0,10.0,10.0,21.1,608.6,78,2.0,30.0,0.0,2017,9,29
856,2017-09-30,43,83.0,42.0,25.0,12.0,9.0,8.0,20.0,608.8,78,0.0,30.0,0.0,2017,9,30
857,2017-10-01,34,65.0,41.0,23.0,14.0,5.0,9.0,19.4,608.4,89,1.0,13.0,0.0,2017,10,1
858,2017-10-02,59,65.0,46.0,32.0,14.0,6.0,7.0,18.5,609.5,76,1.0,30.0,0.1,2017,10,2
859,2017-10-03,49,90.0,34.0,28.0,12.0,6.0,7.0,20.5,608.8,71,2.0,26.0,0.0,2017,10,3
860,2017-10-04,44,76.0,51.0,37.0,10.0,8.0,8.0,21.2,607.7,71,3.0,29.0,0.0,2017,10,4
861,2017-10-05,40,68.0,50.0,41.0,13.0,9.0,10.0,18.7,608.8,87,2.0,23.0,0.0,2017,10,5
862,2017-10-06,45,76.0,53.0,40.0,15.0,5.0,7.0,19.6,610.3,68,2.0,29.0,0.0,2017,10,6
863,2017-10-07,46,89.0,35.0,28.0,13.0,4.0,7.0,19.2,610.5,83,1.0,12.0,0.3,2017,10,7
864,2017-10-08,33,67.0,42.0,36.0,16.0,8.0,8.0,19.1,609.1,79,1.0,29.0,0.0,2017,10,8
865,2017-10-09,40,74.0,56.0,23.0,20.0,7.0,9.0,18.2,609.2,86,1.0,18.0,0.0,2017,10,9
866,2017-10-10,50,103.0,26.0,21.0,16.0,4.0,8.0,20.1,609.2,71,3.0,30.0,0.0,2017,10,10
867,2017-10-11,48,55.0,33.0,20.0,14.0,5.0,7.0,18.6,610.0,84,2.0,24.0,0.0,2017,10,11
868,2017-10-12,34,54.0,34.0,19.0,13.0,5.0,7.0,18.4,609.3,76,2.0,17.0,0.0,2017,10,12
869,2017-10-13,50,60.0,33.0,18.0,13.0,5.0,7.0,17.5,610.9,95,2.0,7.0,18.0,2017,10,13
870,2017-10-14,53,64.0,23.0,17.0,11.0,6.0,9.0,18.3,610.0,84,2.0,7.0,0.0,2017,10,14
871,2017-10-15,37,62.0,22.0,26.0,9.0,6.0,7.0,18.0,609.1,91,2.0,15.0,1.0,2017,10,15
872,2017-10-16,33,46.0,30.0,16.0,14.0,6.0,8.0,17.5,607.9,91,1.0,10.0,0.1,2017,10,16
873,2017-10-17,37,61.0,49.0,11.0,17.0,7.0,10.0,14.9,608.1,94,3.0,3.2,21.0,2017,10,17
874,2017-10-18,33,96.0,43.0,31.0,15.0,6.0,9.0,15.4,609.6,76,3.0,27.0,0.0,2017,10,18
875,2017-10-19,24,84.0,47.0,25.0,15.0,9.0,12.0,15.3,610.2,70,5.0,30.0,0.0,2017,10,19
876,2017-10-20,34,89.0,40.0,20.0,18.0,6.0,11.0,14.8,609.9,81,2.0,16.0,0.0,2017,10,20
877,2017-10-21,32,77.0,33.0,7.0,14.0,6.0,9.0,15.4,611.0,87,2.0,10.0,0.2,2017,10,21
878,2017-10-22,48,90.0,23.0,14.0,15.0,4.0,8.0,15.5,609.5,87,1.0,17.0,0.0,2017,10,22
879,2017-10-23,44,62.0,30.0,15.0,18.0,5.0,9.0,18.0,608.6,79,1.0,26.0,0.0,2017,10,23
880,2017-10-24,52,75.0,33.0,26.0,15.0,8.0,11.0,17.6,608.6,91,1.0,10.0,0.8,2017,10,24
881,2017-10-25,48,74.0,45.0,34.0,16.0,7.0,9.0,13.1,609.1,96,1.0,4.5,12.0,2017,10,25
882,2017-10-26,36,90.0,62.0,39.0,19.0,7.0,9.0,11.8,611.1,87,3.0,11.0,0.8,2017,10,26
883,2017-10-27,37,113.0,85.0,39.0,22.0,8.0,10.0,12.3,611.2,96,1.0,3.2,1.0,2017,10,27
884,2017-10-28,49,137.0,74.0,30.0,22.0,8.0,10.0,14.0,611.5,90,0.0,14.0,0.0,2017,10,28
885,2017-10-29,41,138.0,57.0,49.0,17.0,7.0,8.0,15.4,610.9,67,2.0,30.0,0.0,2017,10,29
886,2017-10-30,53,113.0,69.0,55.0,26.0,10.0,9.0,13.6,610.3,80,1.0,13.0,0.0,2017,10,30
887,2017-10-31,75,130.0,82.0,36.0,21.666666666666668,11.0,12.0,12.6,612.1,88,2.0,10.0,0.0,2017,10,31
888,2017-11-01,79,142.0,85.0,24.0,26.0,11.0,11.0,15.3,614.0,72,3.0,13.0,0.0,2017,11,1
889,2017-11-02,68,128.33333333333334,45.0,30.0,21.0,9.0,7.0,13.8,613.0,66,4.0,16.0,0.0,2017,11,2
890,2017-11-03,58,91.0,59.0,46.0,21.0,9.0,7.0,10.6,611.3,68,2.0,10.0,0.0,2017,11,3
891,2017-11-04,65,99.0,75.0,53.0,22.666666666666668,10.0,8.0,14.2,610.2,70,2.0,17.0,0.0,2017,11,4
892,2017-11-05,73,128.0,59.666666666666664,35.0,21.0,9.333333333333334,13.0,12.7,612.4,86,2.0,17.0,1.0,2017,11,5
893,2017-11-06,83,106.0,67.0,29.0,23.0,9.5,12.0,12.2,611.3000000000001,60,3.0,20.0,0.0,2017,11,6
894,2017-11-07,42,113.5,71.0,45.0,24.0,7.0,9.0,12.5,614.0,51,2.0,18.0,0.0,2017,11,7
895,2017-11-08,56,150.0,84.0,30.0,24.0,7.0,12.0,9.4,611.8,86,1.0,8.0,0.0,2017,11,8
896,2017-11-09,78,144.0,67.0,33.0,18.0,10.0,13.0,13.4,610.9,78,1.0,11.0,0.0,2017,11,9
897,2017-11-10,93,126.0,85.0,34.0,21.0,11.0,11.0,15.0,612.9,74,2.0,7.0,0.0,2017,11,10
898,2017-11-11,98,131.0,74.0,36.0,21.0,9.333333333333334,11.0,15.0,611.3,74,1.0,12.0,0.0,2017,11,11
899,2017-11-12,69,123.0,58.0,38.0,23.0,10.5,10.0,16.0,610.0,71,2.0,24.0,0.0,2017,11,12
900,2017-11-13,74,98.0,68.0,37.0,23.0,10.0,12.0,14.9,610.3,67,2.0,17.0,0.0,2017,11,13
901,2017-11-14,65,114.0,73.0,37.0,21.0,11.0,11.0,11.4,609.0,76,2.0,8.0,0.0,2017,11,14
902,2017-11-15,77,120.0,57.0,31.0,17.0,10.0,11.0,15.5,608.0,52,2.0,30.0,0.0,2017,11,15
903,2017-11-16,69,101.0,37.0,25.0,15.0,9.0,8.0,14.2,607.9,49,2.0,30.0,0.0,2017,11,16
904,2017-11-17,66,67.0,76.0,15.0,21.0,10.0,11.0,14.4,608.8,62,2.0,15.0,0.0,2017,11,17
905,2017-11-18,68,152.0,51.0,34.0,16.0,8.0,8.0,13.7,609.0,59,1.0,30.0,0.0,2017,11,18
906,2017-11-19,68,103.0,73.0,11.0,22.0,10.0,12.0,17.9,608.2,62,5.0,30.0,0.0,2017,11,19
907,2017-11-20,58,137.0,51.0,29.0,14.0,8.0,10.0,17.1,607.4,68,2.0,28.0,0.0,2017,11,20
908,2017-11-21,48,94.0,57.0,10.0,16.0,6.0,11.0,14.1,609.4,80,2.0,6.0,0.0,2017,11,21
909,2017-11-22,65,108.0,40.0,10.0,14.0,5.0,10.0,16.8,608.6,60,3.0,30.0,0.0,2017,11,22
910,2017-11-23,53,94.0,46.0,12.0,17.0,10.0,10.0,12.6,609.1,83,1.0,7.0,0.0,2017,11,23
911,2017-11-24,70,108.0,54.0,12.0,19.0,9.0,11.0,16.2,608.0,68,2.0,30.0,0.0,2017,11,24
912,2017-11-25,54,141.0,39.0,29.0,15.0,9.0,9.0,8.7,610.0,81,2.0,9.0,0.0,2017,11,25
913,2017-11-26,63,89.0,30.0,25.0,14.0,8.0,9.0,5.6,611.4,87,3.0,9.0,0.0,2017,11,26
914,2017-11-27,38,73.0,32.0,30.0,15.0,10.0,7.0,5.7,611.5,86,1.0,4.3,0.0,2017,11,27
915,2017-11-28,53,65.0,38.0,30.0,18.0,9.0,9.0,8.0,611.5,96,2.0,0.4,0.0,2017,11,28
916,2017-11-29,68,73.0,60.0,31.0,22.0,10.0,12.0,10.2,610.5,79,2.0,30.0,0.0,2017,11,29
917,2017-11-30,42,110.0,45.0,29.0,16.0,7.0,8.0,12.2,607.9,72,3.0,30.0,0.0,2017,11,30
918,2017-12-01,39,89.0,52.0,29.0,16.0,10.0,7.0,11.3,610.0,64,2.0,25.0,0.0,2017,12,1
919,2017-12-02,40,76.0,59.0,31.0,20.0,10.0,8.0,12.1,610.3,65,2.0,23.0,0.0,2017,12,2
920,2017-12-03,48,93.0,67.0,24.0,22.0,9.0,10.0,13.2,609.9,65,3.0,30.0,0.0,2017,12,3
921,2017-12-04,59,129.0,60.0,31.0,19.0,9.0,9.0,11.9,610.3,58,2.0,30.0,0.0,2017,12,4
922,2017-12-05,48,127.0,47.0,31.0,13.0,8.0,6.0,12.1,609.4,59,3.0,30.0,0.0,2017,12,5
923,2017-12-06,57,82.0,57.0,30.0,20.0,8.666666666666666,9.0,11.0,609.5,55,3.0,20.0,0.0,2017,12,6
924,2017-12-07,60,92.0,54.0,11.0,17.0,8.0,11.0,9.1,609.7,75,1.0,15.0,0.0,2017,12,7
925,2017-12-08,60,106.0,72.0,16.0,19.0,8.0,12.0,10.9,607.7,65,2.0,30.0,0.0,2017,12,8
926,2017-12-09,57,152.0,61.0,22.0,25.0,8.0,10.666666666666666,12.5,607.0,48,3.0,30.0,0.0,2017,12,9
927,2017-12-10,50,116.66666666666667,60.0,25.0,15.0,9.0,10.0,9.9,609.1,70,1.0,14.0,0.0,2017,12,10
928,2017-12-11,59,119.0,44.0,25.0,13.0,9.0,11.0,8.3,610.0,85,0.0,8.0,0.0,2017,12,11
929,2017-12-12,57,71.0,38.0,37.0,13.0,8.0,11.0,14.1,608.3,72,2.0,24.0,0.0,2017,12,12
930,2017-12-13,69,65.0,55.0,35.0,20.0,8.666666666666666,13.0,13.1,608.9,75,1.0,7.0,0.0,2017,12,13
931,2017-12-14,80,80.0,59.0,36.0,22.0,8.0,11.0,15.7,606.7,70,3.0,30.0,0.0,2017,12,14
932,2017-12-15,59,90.0,64.0,10.0,17.0,7.0,11.0,15.6,606.0,64,2.0,30.0,0.0,2017,12,15
933,2017-12-16,51,126.0,69.0,12.0,21.0,8.0,10.0,14.8,606.4,58,2.0,30.0,0.0,2017,12,16
934,2017-12-17,45,145.0,65.0,11.0,17.0,7.0,10.666666666666666,14.3,607.5,64,3.0,30.0,0.0,2017,12,17
935,2017-12-18,54,150.0,48.0,34.0,17.0,6.0,11.0,11.4,609.4,71,1.0,30.0,0.0,2017,12,18
936,2017-12-19,59,89.0,63.0,39.0,23.0,9.0,11.0,5.7,613.9,75,2.0,9.0,0.0,2017,12,19
937,2017-12-20,57,106.0,78.0,47.0,19.0,10.0,10.0,8.5,611.3,83,3.0,8.0,0.0,2017,12,20
938,2017-12-21,73,138.0,59.0,36.0,25.0,8.0,9.0,4.1,614.3,77,3.0,8.0,0.0,2017,12,21
939,2017-12-22,73,119.0,78.0,35.0,24.0,9.0,12.0,6.7,614.8,53,2.0,26.0,0.0,2017,12,22
940,2017-12-23,45,135.0,71.66666666666667,50.0,26.0,9.0,8.0,4.6,613.4666666666666,53,2.0,16.0,0.0,2017,12,23
941,2017-12-24,57,130.66666666666666,68.5,39.0,25.5,8.666666666666666,9.666666666666666,8.1,610.9,43,2.0,25.0,0.0,2017,12,24
942,2017-12-25,70,127.0,78.0,28.0,26.0,9.0,10.0,13.3,607.4,40,3.0,30.0,0.0,2017,12,25
943,2017-12-26,74,135.0,5.47506334945865,23.0,26.0,9.0,8.0,8.8,607.9,65,1.0,30.0,0.0,2017,12,26
944,2017-12-27,73,5.47506334945865,55.0,32.0,19.0,5.47506334945865,9.0,4.4,611.5,81,1.0,30.0,0.0,2017,12,27
945,2017-12-28,117,130.0,60.0,32.0,22.0,10.0,9.0,12.1,609.6,48,3.0,12.0,0.0,2017,12,28
946,2017-12-29,133,131.0,66.0,23.0,21.0,7.0,10.0,10.9,610.2,44,1.0,4.0,0.0,2017,12,29
947,2017-12-30,114,141.0,58.0,13.0,19.0,8.0,11.0,10.9,610.3,78,2.0,8.0,0.0,2017,12,30
948,2017-12-31,110,138.0,38.0,24.0,14.0,8.0,10.0,10.5,610.3,67,2.0,12.0,0.0,2017,12,31
949,2018-01-01,58,83.0,32.0,21.0,15.0,8.0,9.0,12.7,610.6,61,2.0,30.0,0.0,2018,1,1
950,2018-01-02,60,69.0,27.0,21.0,18.0,6.0,8.0,8.2,612.7,65,4.0,12.0,0.0,2018,1,2
951,2018-01-03,67,74.0,21.0,29.0,12.0,6.0,7.0,9.0,608.7,91,2.0,11.0,0.0,2018,1,3
952,2018-01-04,72,51.0,38.0,30.0,17.0,9.0,7.0,14.4,608.1,63,3.0,30.0,0.0,2018,1,4
953,2018-01-05,46,73.0,35.0,31.0,14.0,7.0,7.0,12.7,607.9,72,2.0,30.0,0.0,2018,1,5
954,2018-01-06,40,67.0,36.0,30.0,14.0,6.0,9.0,8.6,608.2,96,1.0,2.8,13.0,2018,1,6
955,2018-01-07,52,57.0,63.0,32.0,22.0,10.0,9.0,10.6,607.5,64,3.0,30.0,0.0,2018,1,7
956,2018-01-08,39,93.0,73.0,10.0,20.0,7.0,12.0,11.6,606.4,54,2.0,30.0,0.0,2018,1,8
957,2018-01-09,49,72.33333333333333,46.0,13.0,18.0,5.0,12.0,12.4,605.1,46,3.0,30.0,0.0,2018,1,9
958,2018-01-10,53,119.0,58.0,29.0,18.0,8.0,8.0,12.3,604.8,48,2.0,30.0,0.0,2018,1,10
959,2018-01-11,53,142.0,52.0,26.0,16.0,7.0,8.0,13.3,607.6,31,2.0,30.0,0.0,2018,1,11
960,2018-01-12,69,127.0,48.0,21.0,14.0,5.0,11.0,5.3,609.4,81,3.0,30.0,0.0,2018,1,12
961,2018-01-13,83,106.0,35.0,27.0,11.0,5.0,8.0,10.300000000000008,611.8,76,3.0,6.0,0.0,2018,1,13
962,2018-01-14,55,85.0,37.0,28.0,14.0,7.0,9.0,5.7,611.8,67,1.0,13.0,0.0,2018,1,14
963,2018-01-15,67,84.0,53.0,37.0,20.0,8.0,10.0,5.3,609.4,67,1.0,15.0,0.0,2018,1,15
964,2018-01-16,55,110.0,75.0,34.0,22.0,6.666666666666667,9.0,8.1,608.1,71,3.0,30.0,0.0,2018,1,16
965,2018-01-17,49,121.0,53.0,32.0,16.0,6.0,9.0,9.1,608.0,65,2.0,25.0,0.0,2018,1,17
966,2018-01-18,42,119.0,64.0,34.0,19.0,8.0,10.0,11.6,605.3,60,2.0,30.0,0.0,2018,1,18
967,2018-01-19,51,124.0,40.0,32.0,12.0,6.0,9.0,8.8,606.9,64,0.0,14.0,0.0,2018,1,19
968,2018-01-20,64,81.0,51.0,35.0,16.0,6.0,8.0,12.8,606.1,49,2.0,29.0,0.0,2018,1,20
969,2018-01-21,76,94.0,83.0,34.0,21.0,9.0,11.0,11.7,607.1,56,1.0,28.0,0.0,2018,1,21
970,2018-01-22,65,135.0,63.0,37.0,19.0,8.0,11.0,13.9,607.5,53,4.0,30.0,0.0,2018,1,22
971,2018-01-23,70,126.0,45.0,37.0,13.0,6.0,8.0,13.9,605.9,47,3.0,30.0,0.0,2018,1,23
972,2018-01-24,52,88.0,49.0,34.0,13.0,6.0,8.0,10.5,607.3,61,2.0,14.0,0.0,2018,1,24
973,2018-01-25,55,82.0,45.0,36.0,13.0,8.0,8.0,12.7,606.3,44,3.0,30.0,0.0,2018,1,25
974,2018-01-26,75,80.0,41.0,36.0,12.0,7.0,8.0,13.3,605.0,35,3.0,30.0,0.0,2018,1,26
